order_item_id,order_id,product_id,quantity,unit_price,discount
17255,507390,61,2,23045.67,0.15
17256,507390,35,3,3103.89,0.05
17257,507390,181,1,20017.36,0.0
17258,507390,171,2,22643.94,0.15
17259,507391,132,3,47935.67,0.0
17260,507391,104,1,17663.08,0.05
17261,507391,20,1,27803.61,0.0
17262,507391,109,3,20240.83,0.0
17263,507392,6,4,15719.14,0.0
17264,507393,176,4,42034.94,0.0
17265,507393,75,3,7343.48,0.05
17266,507394,127,1,16509.71,0.0
17267,507394,151,4,15178.52,0.1
17268,507395,22,3,20749.3,0.1
17269,507395,18,2,17846.96,0.0
17270,507395,42,4,17076.73,0.15
17271,507396,106,1,49815.63,0.1
17272,507397,154,1,24420.47,0.2
17273,507397,101,2,36836.08,0.1
17274,507397,43,1,25517.07,0.05
17275,507397,89,4,2812.94,0.05
17276,507398,139,2,36696.68,0.1
17277,507398,114,4,24883.58,0.0
17278,507398,72,2,33843.05,0.15
17279,507399,149,4,33795.66,0.1
17280,507400,13,1,41294.2,0.0
17281,507401,56,3,31457.37,0.15
17282,507401,123,1,44154.33,0.2
17283,507401,97,2,9014.15,0.1
17284,507402,129,1,39450.63,0.15
17285,507402,67,3,32514.47,0.0
17286,507402,149,2,33795.66,0.15
17287,507403,55,4,45214.9,0.15
17288,507403,135,1,25804.56,0.15
17289,507404,133,4,18726.1,0.1
17290,507405,163,2,1143.45,0.1
17291,507406,51,1,42529.03,0.0
17292,507406,117,3,5573.85,0.15
17293,507407,141,4,9199.37,0.2
17294,507407,49,1,33529.65,0.0
17295,507407,82,3,26994.56,0.15
17296,507408,43,4,25517.07,0.0
17297,507409,96,4,33785.82,0.2
17298,507409,168,4,9316.31,0.0
17299,507409,53,3,41659.1,0.1
17300,507410,191,2,39507.0,0.1
17301,507411,95,3,7858.6,0.05
17302,507411,35,4,3103.89,0.1
17303,507411,188,2,6070.27,0.15
17304,507412,35,3,3103.89,0.1
17305,507412,187,2,50291.33,0.05
17306,507412,181,1,20017.36,0.1
17307,507412,2,3,42946.4,0.0
17308,507413,187,1,50291.33,0.05
17309,507414,147,3,51028.85,0.1
17310,507414,26,1,13443.96,0.0
17311,507414,62,2,3498.04,0.1
17312,507414,139,2,36696.68,0.1
17313,507415,12,2,8809.95,0.05
17314,507415,96,3,33785.82,0.1
17315,507415,87,3,3216.87,0.2
17316,507416,13,1,41294.2,0.15
17317,507416,182,2,25258.66,0.05
17318,507416,135,4,25804.56,0.05
17319,507416,119,1,20465.15,0.1
17320,507417,118,3,47968.75,0.1
17321,507417,98,2,35512.2,0.0
17322,507418,34,1,15395.87,0.0
17323,507418,186,3,13953.35,0.0
17324,507418,163,1,1143.45,0.05
17325,507418,133,1,18726.1,0.0
17326,507419,173,1,31442.32,0.0
17327,507419,88,3,22349.99,0.0
17328,507420,23,3,45229.71,0.2
17329,507421,138,1,5148.37,0.05
17330,507421,37,3,8747.32,0.1
17331,507421,166,3,16527.13,0.05
17332,507421,93,1,33594.98,0.05
17333,507421,80,2,26747.7,0.0
17334,507422,81,1,15504.13,0.0
17335,507422,20,4,27803.61,0.15
17336,507422,35,3,3103.89,0.0
17337,507422,44,1,23585.72,0.0
17338,507422,163,3,1143.45,0.0
17339,507423,177,1,7521.62,0.1
17340,507424,166,2,16527.13,0.15
17341,507424,9,1,26670.95,0.1
17342,507425,111,1,41282.72,0.05
17343,507425,28,2,34955.61,0.15
17344,507425,9,2,26670.95,0.05
17345,507425,48,1,32151.32,0.0
17346,507425,117,3,5573.85,0.1
17347,507426,132,1,47935.67,0.05
17348,507426,163,1,1143.45,0.15
17349,507427,166,4,16527.13,0.1
17350,507427,124,2,16664.22,0.15
17351,507428,115,3,2799.41,0.1
17352,507429,187,4,50291.33,0.05
17353,507429,100,1,46791.69,0.05
17354,507430,47,2,7728.9,0.1
17355,507430,40,4,12159.56,0.0
17356,507431,128,4,39089.34,0.0
17357,507431,197,1,20725.99,0.15
17358,507431,91,1,37325.93,0.0
17359,507432,35,4,3103.89,0.15
17360,507432,73,2,32339.91,0.1
17361,507433,70,4,9185.74,0.1
17362,507433,14,2,28958.7,0.05
17363,507433,159,3,25532.77,0.2
17364,507434,170,3,31500.56,0.0
17365,507435,177,1,7521.62,0.05
17366,507435,106,2,49815.63,0.05
17367,507435,184,4,46019.64,0.1
17368,507436,194,2,14529.69,0.2
17369,507437,9,4,26670.95,0.0
17370,507437,128,3,39089.34,0.15
17371,507437,108,2,22454.46,0.0
17372,507438,66,2,7626.75,0.15
17373,507438,33,3,15090.93,0.0
17374,507438,190,1,52000.43,0.15
17375,507438,44,2,23585.72,0.1
17376,507439,186,1,13953.35,0.1
17377,507439,76,3,1551.17,0.05
17378,507439,182,3,25258.66,0.0
17379,507440,50,1,37071.05,0.0
17380,507441,113,4,20936.8,0.1
17381,507441,151,4,15178.52,0.1
17382,507441,49,3,33529.65,0.0
17383,507441,56,1,31457.37,0.0
17384,507442,146,3,4466.06,0.1
17385,507443,178,2,16239.3,0.1
17386,507444,146,1,4466.06,0.1
17387,507444,168,2,9316.31,0.0
17388,507444,150,1,23255.73,0.0
17389,507444,116,1,16741.69,0.0
17390,507445,64,1,23845.3,0.1
17391,507446,173,2,31442.32,0.15
17392,507446,193,3,1419.66,0.0
17393,507447,138,1,5148.37,0.1
17394,507447,9,2,26670.95,0.15
17395,507447,143,2,8499.37,0.1
17396,507447,113,2,20936.8,0.05
17397,507448,197,4,20725.99,0.1
17398,507449,135,3,25804.56,0.0
17399,507449,151,1,15178.52,0.1
17400,507449,28,4,34955.61,0.0
17401,507450,40,2,12159.56,0.1
17402,507450,90,3,42489.82,0.1
17403,507451,72,3,33843.05,0.2
17404,507451,181,3,20017.36,0.0
17405,507452,176,4,42034.94,0.15
17406,507452,54,3,28353.11,0.1
17407,507453,12,3,8809.95,0.05
17408,507453,132,4,47935.67,0.0
17409,507454,158,2,17301.25,0.0
17410,507454,79,2,36534.8,0.05
17411,507454,117,2,5573.85,0.15
17412,507454,150,1,23255.73,0.1
17413,507455,102,1,25753.85,0.05
17414,507455,195,1,39570.05,0.2
17415,507455,52,2,43157.07,0.05
17416,507456,61,4,23045.67,0.15
17417,507456,176,4,42034.94,0.0
17418,507457,165,1,6409.81,0.2
17419,507457,147,4,51028.85,0.1
17420,507457,50,2,37071.05,0.05
17421,507458,130,2,1826.9,0.15
17422,507458,171,3,22643.94,0.15
17423,507459,41,2,790.54,0.1
17424,507459,145,2,5674.44,0.0
17425,507459,35,2,3103.89,0.1
17426,507460,73,3,32339.91,0.2
17427,507461,43,1,25517.07,0.0
17428,507461,193,1,1419.66,0.05
17429,507462,42,1,17076.73,0.0
17430,507462,69,2,20234.72,0.0
17431,507463,146,4,4466.06,0.15
17432,507463,151,4,15178.52,0.05
17433,507464,1,1,45769.48,0.2
17434,507465,187,3,50291.33,0.1
17435,507465,110,4,13452.58,0.15
17436,507466,103,3,33485.32,0.1
17437,507466,116,4,16741.69,0.0
17438,507466,199,2,40427.21,0.0
17439,507466,180,4,6088.9,0.0
17440,507466,193,4,1419.66,0.15
17441,507467,79,3,36534.8,0.0
17442,507468,175,4,7528.69,0.1
17443,507468,85,2,30473.88,0.2
17444,507469,186,2,13953.35,0.1
17445,507470,23,4,45229.71,0.1
17446,507470,165,4,6409.81,0.05
17447,507471,162,4,16150.96,0.05
17448,507472,64,2,23845.3,0.0
17449,507472,142,4,32662.03,0.05
17450,507472,165,3,6409.81,0.2
17451,507472,140,4,19515.46,0.2
17452,507473,114,2,24883.58,0.0
17453,507473,199,4,40427.21,0.1
17454,507474,116,1,16741.69,0.0
17455,507474,192,1,906.98,0.1
17456,507474,193,1,1419.66,0.15
17457,507474,164,4,54714.33,0.15
17458,507474,3,4,2440.7,0.15
17459,507475,124,2,16664.22,0.0
17460,507476,22,2,20749.3,0.15
17461,507476,84,2,26499.83,0.05
17462,507476,164,4,54714.33,0.0
17463,507476,139,1,36696.68,0.1
17464,507477,50,1,37071.05,0.05
17465,507478,49,4,33529.65,0.05
17466,507479,43,3,25517.07,0.05
17467,507479,121,3,43178.12,0.15
17468,507479,25,1,28894.26,0.1
17469,507479,148,1,30748.98,0.15
17470,507480,54,1,28353.11,0.1
17471,507480,72,4,33843.05,0.2
17472,507481,108,1,22454.46,0.0
17473,507481,66,2,7626.75,0.0
17474,507482,115,2,2799.41,0.15
17475,507482,81,3,15504.13,0.0
17476,507482,66,3,7626.75,0.0
17477,507483,170,1,31500.56,0.05
17478,507483,77,3,45039.66,0.1
17479,507484,46,3,6300.09,0.1
17480,507485,196,4,8761.57,0.05
17481,507485,26,2,13443.96,0.1
17482,507485,110,3,13452.58,0.0
17483,507485,85,1,30473.88,0.0
17484,507486,67,2,32514.47,0.05
17485,507486,187,1,50291.33,0.0
17486,507486,109,3,20240.83,0.15
17487,507487,130,4,1826.9,0.0
17488,507487,197,3,20725.99,0.1
17489,507487,9,1,26670.95,0.1
17490,507487,125,2,41076.3,0.1
17491,507488,45,2,19474.91,0.05
17492,507488,163,2,1143.45,0.2
17493,507488,186,4,13953.35,0.15
17494,507489,133,1,18726.1,0.0
17495,507489,7,1,32012.11,0.15
17496,507489,92,1,38084.76,0.15
17497,507490,29,4,40427.0,0.1
17498,507490,130,2,1826.9,0.1
17499,507491,194,2,14529.69,0.15
17500,507492,200,2,20741.6,0.0
17501,507492,98,4,35512.2,0.15
17502,507492,34,3,15395.87,0.1
17503,507492,183,2,2591.66,0.1
17504,507493,18,4,17846.96,0.2
17505,507493,150,3,23255.73,0.1
17506,507493,94,4,30089.86,0.0
17507,507493,88,3,22349.99,0.0
17508,507494,95,2,7858.6,0.0
17509,507494,5,2,32053.9,0.2
17510,507494,4,2,4600.28,0.0
17511,507495,105,1,28367.27,0.1
17512,507495,57,4,1412.7,0.15
17513,507495,197,3,20725.99,0.1
17514,507495,92,4,38084.76,0.0
17515,507496,6,3,15719.14,0.0
17516,507497,110,4,13452.58,0.15
17517,507498,27,4,52025.44,0.0
17518,507499,150,2,23255.73,0.1
17519,507499,70,3,9185.74,0.1
17520,507499,99,4,51437.59,0.15
17521,507500,93,1,33594.98,0.05
17522,507500,84,3,26499.83,0.15
17523,507501,164,3,54714.33,0.0
17524,507502,186,2,13953.35,0.15
17525,507502,153,2,34143.04,0.05
17526,507503,23,2,45229.71,0.1
17527,507503,40,1,12159.56,0.15
17528,507504,125,2,41076.3,0.15
17529,507504,13,2,41294.2,0.0
17530,507505,24,1,29412.47,0.2
17531,507506,97,1,9014.15,0.15
17532,507507,131,3,935.86,0.0
17533,507507,178,3,16239.3,0.0
17534,507508,107,3,13631.76,0.1
17535,507509,46,4,6300.09,0.0
17536,507509,145,2,5674.44,0.05
17537,507510,112,2,22042.94,0.15
17538,507510,94,3,30089.86,0.05
17539,507511,46,4,6300.09,0.05
17540,507511,80,4,26747.7,0.05
17541,507511,194,2,14529.69,0.05
17542,507511,42,4,17076.73,0.2
17543,507511,26,3,13443.96,0.1
17544,507512,149,4,33795.66,0.05
17545,507513,69,2,20234.72,0.15
17546,507514,90,4,42489.82,0.1
17547,507514,198,3,44779.95,0.0
17548,507514,11,1,10297.51,0.15
17549,507515,83,2,10948.99,0.05
17550,507516,161,2,45736.6,0.05
17551,507516,36,3,32323.45,0.0
17552,507517,155,1,51623.31,0.1
17553,507517,41,2,790.54,0.0
17554,507517,128,1,39089.34,0.05
17555,507518,97,1,9014.15,0.2
17556,507519,152,1,47494.55,0.0
17557,507519,142,3,32662.03,0.15
17558,507519,63,2,14212.89,0.1
17559,507519,39,4,42117.5,0.0
17560,507519,9,4,26670.95,0.0
17561,507520,200,2,20741.6,0.0
17562,507520,40,3,12159.56,0.15
17563,507521,106,3,49815.63,0.0
17564,507521,47,1,7728.9,0.05
17565,507521,100,3,46791.69,0.05
17566,507522,138,2,5148.37,0.0
17567,507522,49,4,33529.65,0.1
17568,507522,159,1,25532.77,0.1
17569,507522,120,4,14551.18,0.1
17570,507523,103,4,33485.32,0.15
17571,507523,182,4,25258.66,0.0
17572,507523,32,3,30436.6,0.0
17573,507523,172,2,35356.68,0.0
17574,507524,131,3,935.86,0.1
17575,507525,84,3,26499.83,0.0
17576,507525,11,2,10297.51,0.0
17577,507526,9,4,26670.95,0.0
17578,507526,53,3,41659.1,0.2
17579,507527,181,1,20017.36,0.15
17580,507527,168,4,9316.31,0.05
17581,507528,47,2,7728.9,0.0
17582,507528,130,4,1826.9,0.15
17583,507528,134,3,24171.94,0.0
17584,507529,13,2,41294.2,0.1
17585,507529,136,1,48294.58,0.0
17586,507530,79,1,36534.8,0.2
17587,507530,2,3,42946.4,0.1
17588,507531,140,1,19515.46,0.0
17589,507531,56,3,31457.37,0.1
17590,507532,181,1,20017.36,0.2
17591,507533,117,4,5573.85,0.0
17592,507533,32,4,30436.6,0.1
17593,507534,62,2,3498.04,0.15
17594,507535,117,2,5573.85,0.2
17595,507535,4,3,4600.28,0.15
17596,507535,193,2,1419.66,0.0
17597,507536,61,1,23045.67,0.1
17598,507537,175,4,7528.69,0.2
17599,507537,111,3,41282.72,0.0
17600,507537,152,4,47494.55,0.0
17601,507538,11,3,10297.51,0.0
17602,507539,132,4,47935.67,0.05
17603,507539,48,1,32151.32,0.05
17604,507539,12,1,8809.95,0.0
17605,507540,94,1,30089.86,0.0
17606,507540,127,1,16509.71,0.15
17607,507541,4,2,4600.28,0.05
17608,507541,119,3,20465.15,0.15
17609,507542,143,4,8499.37,0.2
17610,507542,121,3,43178.12,0.0
17611,507542,161,2,45736.6,0.1
17612,507543,98,2,35512.2,0.0
17613,507543,45,3,19474.91,0.15
17614,507543,126,2,4890.52,0.1
17615,507543,60,2,42396.67,0.05
17616,507544,165,3,6409.81,0.05
17617,507545,5,4,32053.9,0.1
17618,507545,16,4,17752.56,0.1
17619,507545,93,3,33594.98,0.05
17620,507546,19,2,21391.84,0.1
17621,507546,163,4,1143.45,0.0
17622,507547,27,2,52025.44,0.0
17623,507547,199,2,40427.21,0.15
17624,507547,162,1,16150.96,0.1
17625,507548,76,3,1551.17,0.0
17626,507548,116,1,16741.69,0.15
17627,507548,181,2,20017.36,0.1
17628,507548,111,3,41282.72,0.0
17629,507549,82,2,26994.56,0.1
17630,507549,149,1,33795.66,0.15
17631,507549,145,4,5674.44,0.0
17632,507550,149,1,33795.66,0.1
17633,507551,117,4,5573.85,0.1
17634,507551,126,4,4890.52,0.1
17635,507552,22,1,20749.3,0.1
17636,507552,159,2,25532.77,0.1
17637,507553,12,2,8809.95,0.05
17638,507554,85,1,30473.88,0.1
17639,507554,23,2,45229.71,0.15
17640,507554,58,3,38058.28,0.0
17641,507555,86,4,25389.28,0.0
17642,507555,59,1,542.46,0.0
17643,507555,199,2,40427.21,0.05
17644,507556,75,4,7343.48,0.15
17645,507556,58,3,38058.28,0.05
17646,507556,53,1,41659.1,0.05
17647,507557,128,4,39089.34,0.1
17648,507558,200,3,20741.6,0.0
17649,507558,63,2,14212.89,0.1
17650,507558,178,1,16239.3,0.1
17651,507559,179,3,47254.91,0.0
17652,507559,151,1,15178.52,0.0
17653,507560,105,2,28367.27,0.0
17654,507561,51,2,42529.03,0.1
17655,507561,131,1,935.86,0.1
17656,507562,30,1,8599.09,0.05
17657,507562,107,3,13631.76,0.15
17658,507563,117,3,5573.85,0.0
17659,507563,199,4,40427.21,0.0
17660,507564,145,4,5674.44,0.0
17661,507564,180,2,6088.9,0.15
17662,507564,94,2,30089.86,0.05
17663,507564,161,1,45736.6,0.05
17664,507565,149,2,33795.66,0.15
17665,507566,119,3,20465.15,0.0
17666,507566,134,1,24171.94,0.05
17667,507567,137,1,11644.84,0.1
17668,507568,33,2,15090.93,0.2
17669,507569,175,3,7528.69,0.15
17670,507569,180,1,6088.9,0.1
17671,507570,72,3,33843.05,0.05
17672,507570,164,2,54714.33,0.1
17673,507570,191,2,39507.0,0.0
17674,507571,7,2,32012.11,0.15
17675,507571,25,1,28894.26,0.15
17676,507572,14,1,28958.7,0.05
17677,507572,103,4,33485.32,0.0
17678,507573,175,3,7528.69,0.1
17679,507573,117,1,5573.85,0.15
17680,507574,180,1,6088.9,0.0
17681,507574,189,3,36176.21,0.0
17682,507575,146,1,4466.06,0.1
17683,507576,143,4,8499.37,0.05
17684,507576,99,2,51437.59,0.05
17685,507577,192,4,906.98,0.1
17686,507577,84,2,26499.83,0.05
17687,507577,117,2,5573.85,0.1
17688,507578,95,3,7858.6,0.0
17689,507578,113,3,20936.8,0.05
17690,507578,175,4,7528.69,0.0
17691,507579,123,3,44154.33,0.1
17692,507580,54,2,28353.11,0.1
17693,507580,144,3,43009.16,0.15
17694,507581,37,3,8747.32,0.05
17695,507581,138,1,5148.37,0.1
17696,507582,29,1,40427.0,0.0
17697,507582,60,2,42396.67,0.0
17698,507582,97,1,9014.15,0.15
17699,507583,61,3,23045.67,0.0
17700,507584,29,4,40427.0,0.1
17701,507585,138,3,5148.37,0.0
17702,507585,101,2,36836.08,0.0
17703,507585,130,2,1826.9,0.0
17704,507585,26,3,13443.96,0.05
17705,507586,38,3,33762.69,0.1
17706,507587,136,4,48294.58,0.1
17707,507587,61,4,23045.67,0.0
17708,507587,16,1,17752.56,0.0
17709,507587,161,1,45736.6,0.0
17710,507587,74,4,9594.57,0.0
17711,507588,174,3,3057.35,0.0
17712,507588,126,3,4890.52,0.0
17713,507589,20,4,27803.61,0.15
17714,507589,194,4,14529.69,0.2
17715,507590,7,2,32012.11,0.0
17716,507591,109,3,20240.83,0.0
17717,507591,62,1,3498.04,0.0
17718,507591,63,3,14212.89,0.05
17719,507591,95,2,7858.6,0.15
17720,507592,192,1,906.98,0.15
17721,507593,164,3,54714.33,0.05
17722,507593,134,1,24171.94,0.15
17723,507594,81,1,15504.13,0.1
17724,507595,191,4,39507.0,0.15
17725,507596,134,2,24171.94,0.0
17726,507596,172,2,35356.68,0.1
17727,507596,143,2,8499.37,0.1
17728,507597,61,3,23045.67,0.0
17729,507598,66,4,7626.75,0.0
17730,507598,155,2,51623.31,0.1
17731,507599,12,1,8809.95,0.2
17732,507599,27,4,52025.44,0.15
17733,507599,23,4,45229.71,0.1
17734,507600,107,1,13631.76,0.1
17735,507600,66,1,7626.75,0.15
17736,507601,115,1,2799.41,0.15
17737,507601,171,4,22643.94,0.0
17738,507601,121,3,43178.12,0.05
17739,507602,40,1,12159.56,0.15
17740,507603,110,1,13452.58,0.1
17741,507603,17,2,17031.55,0.05
17742,507603,94,3,30089.86,0.05
17743,507604,64,3,23845.3,0.05
17744,507605,50,2,37071.05,0.0
17745,507605,99,4,51437.59,0.2
17746,507606,150,4,23255.73,0.0
17747,507606,169,2,42129.24,0.0
17748,507606,84,1,26499.83,0.0
17749,507606,191,2,39507.0,0.1
17750,507607,128,4,39089.34,0.0
17751,507607,3,1,2440.7,0.0
17752,507607,134,3,24171.94,0.0
17753,507608,145,1,5674.44,0.1
17754,507609,65,1,26891.02,0.2
17755,507609,68,4,731.88,0.15
17756,507610,94,4,30089.86,0.0
17757,507610,193,3,1419.66,0.0
17758,507610,100,3,46791.69,0.15
17759,507610,117,1,5573.85,0.0
17760,507611,71,1,40831.91,0.05
17761,507611,14,1,28958.7,0.0
17762,507611,91,3,37325.93,0.15
17763,507611,105,3,28367.27,0.2
17764,507612,82,2,26994.56,0.1
17765,507612,29,1,40427.0,0.05
17766,507612,93,4,33594.98,0.1
17767,507613,3,4,2440.7,0.15
17768,507614,92,2,38084.76,0.1
17769,507614,121,1,43178.12,0.2
17770,507615,25,3,28894.26,0.1
17771,507615,44,1,23585.72,0.1
17772,507615,20,4,27803.61,0.1
17773,507615,31,2,31665.76,0.0
17774,507615,89,3,2812.94,0.2
17775,507616,180,3,6088.9,0.1
17776,507617,122,1,7953.1,0.1
17777,507617,141,1,9199.37,0.05
17778,507617,53,3,41659.1,0.05
17779,507618,32,1,30436.6,0.0
17780,507618,113,1,20936.8,0.1
17781,507619,35,4,3103.89,0.05
17782,507619,43,4,25517.07,0.1
17783,507619,193,1,1419.66,0.0
17784,507620,116,1,16741.69,0.1
17785,507621,173,1,31442.32,0.2
17786,507622,49,2,33529.65,0.1
17787,507622,161,4,45736.6,0.0
17788,507623,171,4,22643.94,0.2
17789,507623,131,1,935.86,0.0
17790,507623,180,1,6088.9,0.0
17791,507623,111,4,41282.72,0.1
17792,507624,47,2,7728.9,0.1
17793,507624,65,3,26891.02,0.2
17794,507624,68,2,731.88,0.0
17795,507625,2,1,42946.4,0.2
17796,507625,97,1,9014.15,0.1
17797,507626,91,3,37325.93,0.05
17798,507626,126,2,4890.52,0.0
17799,507626,194,3,14529.69,0.1
17800,507626,84,4,26499.83,0.15
17801,507626,49,2,33529.65,0.1
17802,507627,142,2,32662.03,0.05
17803,507627,28,3,34955.61,0.1
17804,507628,76,4,1551.17,0.0
17805,507628,172,2,35356.68,0.1
17806,507628,94,2,30089.86,0.0
17807,507628,151,2,15178.52,0.1
17808,507629,139,2,36696.68,0.1
17809,507630,6,2,15719.14,0.0
17810,507631,143,4,8499.37,0.15
17811,507631,7,1,32012.11,0.1
17812,507632,164,3,54714.33,0.15
17813,507632,192,2,906.98,0.1
17814,507632,11,3,10297.51,0.0
17815,507632,159,3,25532.77,0.0
17816,507632,87,1,3216.87,0.1
17817,507633,100,4,46791.69,0.0
17818,507633,179,3,47254.91,0.05
17819,507633,127,4,16509.71,0.05
17820,507634,117,3,5573.85,0.15
17821,507635,80,1,26747.7,0.1
17822,507635,13,2,41294.2,0.0
17823,507635,154,1,24420.47,0.1
17824,507635,49,4,33529.65,0.05
17825,507635,48,2,32151.32,0.15
17826,507636,75,3,7343.48,0.1
17827,507636,125,1,41076.3,0.15
17828,507636,22,3,20749.3,0.05
17829,507637,90,2,42489.82,0.05
17830,507637,200,1,20741.6,0.05
17831,507637,31,2,31665.76,0.15
17832,507638,101,2,36836.08,0.05
17833,507638,70,4,9185.74,0.1
17834,507639,57,4,1412.7,0.1
17835,507639,180,2,6088.9,0.1
17836,507640,144,3,43009.16,0.1
17837,507641,46,2,6300.09,0.0
17838,507641,39,3,42117.5,0.0
17839,507642,18,1,17846.96,0.0
17840,507643,188,2,6070.27,0.0
17841,507643,20,2,27803.61,0.1
17842,507644,85,4,30473.88,0.0
17843,507644,52,2,43157.07,0.0
17844,507645,143,2,8499.37,0.15
17845,507645,45,3,19474.91,0.0
17846,507646,2,4,42946.4,0.05
17847,507646,66,4,7626.75,0.1
17848,507646,121,3,43178.12,0.05
17849,507646,26,2,13443.96,0.15
17850,507647,12,1,8809.95,0.1
17851,507647,15,4,13558.11,0.0
17852,507648,89,2,2812.94,0.2
17853,507648,105,3,28367.27,0.05
17854,507649,43,2,25517.07,0.0
17855,507650,189,1,36176.21,0.1
17856,507651,149,2,33795.66,0.0
17857,507652,87,2,3216.87,0.0
17858,507653,167,3,1520.89,0.0
17859,507653,109,3,20240.83,0.1
17860,507654,139,2,36696.68,0.15
17861,507654,127,1,16509.71,0.1
17862,507655,1,3,45769.48,0.0
17863,507655,99,2,51437.59,0.0
17864,507655,189,1,36176.21,0.0
17865,507655,150,4,23255.73,0.05
17866,507656,152,3,47494.55,0.2
17867,507657,159,3,25532.77,0.2
17868,507658,160,1,24067.85,0.0
17869,507658,42,2,17076.73,0.1
17870,507658,112,4,22042.94,0.05
17871,507659,200,3,20741.6,0.15
17872,507660,91,3,37325.93,0.15
17873,507660,65,3,26891.02,0.1
17874,507660,26,4,13443.96,0.1
17875,507661,17,4,17031.55,0.05
17876,507661,194,1,14529.69,0.1
17877,507661,98,2,35512.2,0.0
17878,507662,24,1,29412.47,0.1
17879,507662,78,2,9475.8,0.0
17880,507662,154,2,24420.47,0.0
17881,507663,35,4,3103.89,0.0
17882,507664,95,1,7858.6,0.1
17883,507665,82,3,26994.56,0.0
17884,507665,76,3,1551.17,0.1
17885,507665,133,1,18726.1,0.15
17886,507665,194,3,14529.69,0.05
17887,507665,154,4,24420.47,0.2
17888,507666,25,3,28894.26,0.0
17889,507666,14,3,28958.7,0.0
17890,507666,17,3,17031.55,0.15
17891,507666,52,3,43157.07,0.2
17892,507667,111,3,41282.72,0.05
17893,507667,199,4,40427.21,0.05
17894,507667,117,4,5573.85,0.05
17895,507668,65,4,26891.02,0.2
17896,507669,53,1,41659.1,0.0
17897,507669,156,3,9479.93,0.15
17898,507670,144,4,43009.16,0.0
17899,507670,152,1,47494.55,0.1
17900,507670,16,4,17752.56,0.1
17901,507671,131,2,935.86,0.1
17902,507672,186,4,13953.35,0.1
17903,507672,38,3,33762.69,0.0
17904,507672,176,3,42034.94,0.05
17905,507672,33,2,15090.93,0.0
17906,507672,152,3,47494.55,0.1
17907,507673,197,4,20725.99,0.0
17908,507673,130,3,1826.9,0.05
17909,507673,126,2,4890.52,0.1
17910,507673,148,2,30748.98,0.1
17911,507673,4,3,4600.28,0.1
17912,507674,168,1,9316.31,0.1
17913,507675,52,4,43157.07,0.0
17914,507676,9,1,26670.95,0.15
17915,507676,26,2,13443.96,0.0
17916,507677,131,4,935.86,0.1
17917,507677,199,4,40427.21,0.05
17918,507678,140,1,19515.46,0.1
17919,507678,12,2,8809.95,0.1
17920,507679,165,3,6409.81,0.2
17921,507679,98,3,35512.2,0.1
17922,507679,22,4,20749.3,0.0
17923,507680,164,3,54714.33,0.0
17924,507680,31,3,31665.76,0.0
17925,507681,158,4,17301.25,0.1
17926,507682,46,2,6300.09,0.1
17927,507683,58,3,38058.28,0.2
17928,507683,94,4,30089.86,0.1
17929,507684,197,3,20725.99,0.1
17930,507684,157,1,26053.23,0.0
17931,507685,195,1,39570.05,0.0
17932,507685,170,4,31500.56,0.05
17933,507685,23,3,45229.71,0.1
17934,507685,102,1,25753.85,0.1
17935,507686,81,3,15504.13,0.05
17936,507687,75,1,7343.48,0.0
17937,507687,39,3,42117.5,0.05
17938,507687,9,3,26670.95,0.0
17939,507688,66,1,7626.75,0.05
17940,507688,86,2,25389.28,0.05
17941,507689,130,2,1826.9,0.1
17942,507689,50,1,37071.05,0.0
17943,507689,60,3,42396.67,0.15
17944,507690,98,1,35512.2,0.0
17945,507691,197,3,20725.99,0.05
17946,507691,123,2,44154.33,0.05
17947,507692,103,1,33485.32,0.05
17948,507692,147,4,51028.85,0.05
17949,507693,23,2,45229.71,0.1
17950,507693,21,4,873.24,0.1
17951,507693,72,2,33843.05,0.1
17952,507694,82,4,26994.56,0.2
17953,507695,139,4,36696.68,0.05
17954,507695,35,4,3103.89,0.1
17955,507696,94,1,30089.86,0.05
17956,507696,14,3,28958.7,0.1
17957,507697,168,3,9316.31,0.1
17958,507697,98,3,35512.2,0.1
17959,507697,160,1,24067.85,0.2
17960,507698,162,2,16150.96,0.05
17961,507699,41,1,790.54,0.0
17962,507700,124,1,16664.22,0.05
17963,507700,45,1,19474.91,0.05
17964,507700,46,4,6300.09,0.1
17965,507701,115,4,2799.41,0.05
17966,507701,16,3,17752.56,0.15
17967,507702,192,4,906.98,0.15
17968,507703,89,3,2812.94,0.2
17969,507704,62,2,3498.04,0.1
17970,507704,191,4,39507.0,0.0
17971,507705,8,1,16654.82,0.0
17972,507705,88,1,22349.99,0.05
17973,507705,36,3,32323.45,0.1
17974,507705,150,4,23255.73,0.0
17975,507705,80,2,26747.7,0.0
17976,507706,107,1,13631.76,0.05
17977,507706,58,4,38058.28,0.1
17978,507706,161,4,45736.6,0.0
17979,507707,124,4,16664.22,0.2
17980,507707,194,3,14529.69,0.05
17981,507707,158,3,17301.25,0.1
17982,507708,45,3,19474.91,0.0
17983,507708,23,4,45229.71,0.05
17984,507709,190,1,52000.43,0.15
17985,507709,133,4,18726.1,0.1
17986,507710,168,4,9316.31,0.0
17987,507710,48,4,32151.32,0.05
17988,507710,108,3,22454.46,0.05
17989,507710,153,1,34143.04,0.05
17990,507710,166,1,16527.13,0.15
